passenger1,passenger2,flightsTogether
6468,6777,4
8225,10805,4
8445,7349,4
11648,11642,4
2185,8542,4
3071,574,4
11716,11773,4
5137,8956,4
478,7674,4
11830,11863,4
11841,11899,4
10179,3970,4
11,5740,4
11284,6456,4
3502,5167,4
1218,9770,4
9790,2002,4
5227,2196,4
7844,218,4
7094,9812,4
7934,10684,4
736,4336,4
4823,4010,4
10017,5031,4
10083,4318,4
1296,3275,4
210,4217,4
1041,10083,4
5530,8194,4
888,1378,4
10023,4269,4
2108,8912,4
614,1138,4
5031,6548,4
9305,3309,4
9305,3919,4
7076,6522,4
4188,1404,4
2117,4121,4
6310,690,4
4308,1820,4
10559,11198,4
11930,4235,4
10010,11914,4
4789,11201,4
10212,3459,4
2795,6187,4
4816,5162,4
578,11071,4
1413,9758,4
3837,10048,4
10535,8299,4
3223,10536,4
3367,9068,4
3367,6180,4
2768,3018,4
4945,75,4
8529,10985,4
11868,3862,4
6890,3451,4
4497,2702,4
2825,10243,4
10018,9369,4
11221,4827,4
3963,10022,4
2390,9305,4
12198,12133,4
9441,11407,4
11914,9752,4
8579,1343,4
9383,8919,4
7998,11478,4
6013,1562,4
7837,11883,4
6464,11871,4
10234,3322,4
5021,11948,4
7682,2000,4
10702,7837,4
582,10767,4
7560,10234,4
5487,11737,4
334,9253,4
4810,1911,4
4810,2949,4
10365,10868,4
10266,1378,4
4584,7162,4
2054,2458,4
9389,11067,4
10015,6114,4
4917,5943,4
5162,9955,4
8368,9369,4
6946,10746,4
12369,12400,4
870,8445,4
1352,10009,4
1772,1315,4
8375,2722,4
1882,2143,4
12401,12483,4
3316,9712,4
10572,9376,4
1974,7259,4
3845,6032,4
5997,1057,4
1462,5997,4
5027,8514,4
7341,3243,4
7833,8818,4
7508,11478,4
1021,8830,4
1129,1021,4
10691,264,4
11953,660,4
9512,3317,4
9324,6050,4
11243,9324,4
10050,11214,4
7948,9798,4
11767,9712,4
12100,8981,4
11378,8981,4
7376,4058,4
4524,7980,4
9601,4037,4
5603,8084,4
6906,5923,4
10190,8594,4
11324,12088,4
12002,11600,4
5798,871,4
12557,12537,4
12568,12535,4
12532,12558,4
12598,12558,4
1076,9636,4
5002,4749,4
1464,6823,4
10465,11633,4
4707,391,4
11011,4112,4
9421,12515,4
8810,12504,4
3436,12273,4
10945,2212,4
3067,11562,4
10741,3665,4
4059,11807,4
7324,8642,4
3889,7358,4
4450,10753,4
3823,6899,4
11917,1031,4
11767,613,4
12377,12298,4
1418,2684,4
6733,10467,4
12111,5643,4
5044,2441,4
8371,1268,4
1268,6515,4
11329,3912,4
761,1863,4
10786,8025,4
3513,9922,4
12844,5418,4
9688,459,4
10509,2859,4
8579,11745,4
10454,5634,4
12497,6519,4
7800,10043,4
13166,13168,4
11807,3465,4
12301,3465,4
3465,10365,4
12813,3901,4
7200,12604,4
13270,13249,4
7166,12881,4
9707,7205,4
5147,10403,4
13440,13432,4
13518,13561,4
13518,13564,4
9984,588,4
613,12389,4
972,8339,4
383,5857,4
13683,13644,4
9355,7166,4
6072,2574,4
1417,6516,4
9077,10871,4
3317,11583,4
5464,683,4
11879,7956,4
6104,6459,4
9723,6303,4
119,12587,4
13663,6843,4
13800,13795,4
13746,13753,4
10857,6434,4
9300,10439,4
3601,8389,4
6099,9713,4
12189,13217,4
13857,13876,4
7228,13839,4
13899,1611,4
316,4983,4
10289,8336,4
355,5487,4
8036,2685,4
501,5240,4
501,12594,4
1753,1033,4
7508,7853,4
6915,12540,4
5414,5240,4
7451,4972,4
5046,926,4
13253,9228,4
6881,13295,4
12373,1276,4
9369,9749,4
9749,9369,4
9599,10507,4
9856,8091,4
4234,2206,4
14100,14039,4
5380,139,4
3889,628,4
9035,13404,4
12841,13753,4
3380,926,4
7766,9285,4
5240,13636,4
5081,5560,4
5368,1779,4
4709,2055,4
3926,5643,4
5171,3194,4
6415,5171,4
4663,11166,4
14060,6437,4
13204,13510,4
10605,1591,4
6535,7635,4
12088,13753,4
13682,10808,4
4827,11450,4
12040,1491,4
603,12032,4
5175,3488,4
10568,517,4
3307,13365,4
1898,6327,4
138,13264,4
9974,3319,4
9781,3107,4
7727,12578,4
13195,2292,4
11326,865,4
11162,5693,4
2807,7661,4
11572,8050,4
2658,2814,4
6399,9039,4
10631,8243,4
12144,1992,4
14070,1460,4
4409,3251,4
9070,9128,4
14741,14793,4
14769,14752,4
14702,14727,4
14725,14757,4
14767,14746,4
14730,14713,4
14716,14714,4
15112,15193,4
15135,1740,4
15122,11290,4
101,106,4
266,254,4
595,545,4
606,680,4
688,658,4
696,670,4
878,879,4
821,896,4
821,802,4
812,884,4
845,868,4
182,103,4
212,211,4
320,383,4
660,625,4
847,878,4
832,801,4
1016,1012,4
1044,362,4
366,1051,4
395,1073,4
1230,1208,4
1458,1405,4
382,774,4
1001,766,4
730,364,4
761,1023,4
376,731,4
355,733,4
707,1051,4
1832,1858,4
1986,1947,4
1933,1989,4
1933,1988,4
1917,1922,4
2000,1928,4
2144,2122,4
2179,2141,4
2140,2163,4
2159,2146,4
2182,2116,4
2135,2126,4
2191,2164,4
2133,2101,4
2181,2163,4
2125,2191,4
2210,2218,4
2237,2228,4
2236,2206,4
2291,2207,4
2283,2289,4
2249,2226,4
2272,2281,4
2317,2332,4
2390,2311,4
2486,2474,4
2438,2413,4
2430,2464,4
118,2043,4
2803,2813,4
2965,2910,4
2963,2985,4
3176,3164,4
3134,3167,4
3134,3174,4
3117,3169,4
3364,3357,4
645,3132,4
3104,226,4
605,210,4
3157,276,4
3413,3446,4
3402,3493,4
3476,3415,4
2699,1506,4
3571,3534,4
3519,3531,4
3502,3567,4
3553,3582,4
3567,3540,4
3685,3623,4
3491,763,4
1023,3440,4
772,3410,4
366,3438,4
3702,3775,4
3718,3730,4
3775,3791,4
3867,3871,4
3845,3835,4
3978,3941,4
3941,3989,4
3904,3989,4
3925,3906,4
4000,3928,4
3931,3913,4
3931,3916,4
4026,4056,4
4037,4052,4
4014,4082,4
272,2178,4
690,2153,4
3122,247,4
1808,1479,4
606,2568,4
2539,3104,4
2539,215,4
2663,3945,4
2245,3524,4
4223,4285,4
4204,4254,4
4260,4215,4
3436,2197,4
1602,231,4
4350,4347,4
4387,4353,4
4345,4320,4
4331,4379,4
2127,636,4
3571,2223,4
2279,3512,4
3509,2284,4
4493,4423,4
4474,4414,4
4451,4465,4
3648,2458,4
2437,3679,4
4330,4071,4
4380,4063,4
4516,1677,4
4672,4677,4
4640,4646,4
4617,4696,4
1444,2717,4
2759,437,4
2752,2992,4
1315,2743,4
92,4113,4
3367,4082,4
3225,4091,4
3266,1984,4
1999,3317,4
119,3672,4
3634,139,4
61,3669,4
4900,4871,4
4893,4886,4
4988,4915,4
4916,4917,4
2244,2570,4
2233,4418,4
2528,1509,4
5026,5067,4
5022,5074,4
5278,5286,4
3525,3668,4
3525,2404,4
5351,5396,4
1387,2222,4
2335,3571,4
2405,1347,4
3681,2965,4
2963,3540,4
2963,3698,4
2963,946,4
5439,5494,4
5471,5416,4
5479,5440,4
5479,5483,4
5467,5429,4
5412,5410,4
5451,5435,4
5496,5412,4
5429,5494,4
5431,5498,4
4317,5166,4
5550,5560,4
5534,5552,4
4359,2769,4
1377,4084,4
4057,962,4
5621,5617,4
5700,5686,4
5605,5690,4
5682,5689,4
5483,1314,4
5408,2783,4
4319,56,4
1976,1043,4
2401,288,4
3321,2074,4
4169,744,4
2988,744,4
4237,2277,4
4219,5066,4
5771,5791,4
5744,5711,4
5711,5737,4
5757,5787,4
5701,5717,4
5747,5733,4
1797,917,4
3924,2516,4
5331,4874,4
624,752,4
2998,2106,4
688,2625,4
338,226,4
3569,867,4
5913,5972,4
5906,5937,4
5942,5917,4
5902,5935,4
1963,2137,4
6058,6012,4
5775,5912,4
5718,5996,4
2869,5927,4
5980,998,4
92,1106,4
3106,5232,4
5498,4957,4
5479,6073,4
1046,2544,4
5450,3572,4
4967,3861,4
4988,3991,4
4069,3991,4
4593,3940,4
4593,4903,4
3961,3873,4
6092,4554,4
6794,6709,4
6773,6737,4
6796,6773,4
4295,3998,4
4295,391,4
3184,5455,4
3937,1476,4
1476,1572,4
6975,6927,4
7457,7418,4
7471,7496,4
7421,7424,4
905,253,4
6777,5529,4
3235,7014,4
878,4534,4
3694,5022,4
7776,7727,4
7800,7793,4
3024,5979,4
1250,5787,4
7851,7884,4
1340,2991,4
1963,5076,4
500,2507,4
5605,5912,4
5907,6121,4
8115,8172,4
8249,8266,4
8266,8281,4
8290,8261,4
1872,2592,4
8399,8380,4
7713,8399,4
8429,8403,4
7120,3932,4
8553,8525,4
1244,3188,4
4663,2530,4
224,5866,4
4473,2786,4
2725,7634,4
2550,2725,4
3300,8293,4
3041,1189,4
7186,2035,4
2101,876,4
1025,2546,4
4286,4073,4
5059,22,4
3442,1436,4
4944,2560,4
6071,6844,4
324,6898,4
5798,6049,4
1619,5494,4
2734,6874,4
6880,6408,4
6898,5500,4
477,6878,4
477,6047,4
6063,959,4
6075,5977,4
6869,5744,4
3576,6814,4
6866,5440,4
3544,6884,4
6008,6897,4
3120,4412,4
6039,6827,4
5734,6869,4
6864,6408,4
5912,6932,4
4897,877,4
1266,917,4
3798,2498,4
8353,975,4
8791,8758,4
606,5411,4
3735,7645,4
8970,8904,4
8911,8971,4
8983,8948,4
5377,3293,4
4270,7679,4
7632,5469,4
8965,7716,4
8084,4563,4
4223,979,4
7657,3226,4
7657,5885,4
6382,4158,4
511,1531,4
7694,1701,4
5876,6558,4
5805,8254,4
848,5043,4
3493,3317,4
9041,9081,4
9015,9044,4
9066,9068,4
3275,4483,4
1484,393,4
5746,7551,4
8546,4613,4
3837,8882,4
1775,7799,4
6412,936,4
760,467,4
960,3773,4
8542,6931,4
7724,6591,4
6745,901,4
7602,663,4
7602,5505,4
9031,5246,4
9044,5662,4
6590,1624,4
5787,1613,4
8068,5668,4
2939,1613,4
2886,451,4
1789,6876,4
6052,6242,4
1735,7034,4
1369,3443,4
7795,7118,4
9306,9325,4
3405,4384,4
8593,393,4
2423,5361,4
5583,4761,4
9413,9465,4
9421,9495,4
9511,9503,4
8904,3859,4
1143,1735,4
6208,701,4
1376,5012,4
9611,9623,4
9630,9676,4
9659,9684,4
4092,6857,4
2644,2713,4
8109,9592,4
9513,4541,4
813,7799,4
8539,2443,4
3043,432,4
9828,9889,4
669,8373,4
9930,9969,4
9922,9919,4
10010,10052,4
3021,7502,4
5742,3746,4
7661,3801,4
6956,1325,4
4901,57,4
3486,4660,4
5109,4556,4
2488,6668,4
6447,3278,4
6447,7662,4
4933,9624,4
1089,4553,4
4359,9760,4
9924,9728,4
9748,9906,4
8979,1800,4
2811,3755,4
8796,6720,4
2342,8262,4
10248,10244,4
7162,8558,4
816,8576,4
7568,5058,4
8197,8658,4
9755,8949,4
10361,10393,4
10376,10384,4
10328,10334,4
4000,7696,4
2755,53,4
8588,8044,4
6886,3483,4
5303,7308,4
8270,7948,4
5511,4593,4
2612,1824,4
10397,211,4
6441,10315,4
10418,10428,4
10420,10422,4
10417,10440,4
10476,10401,4
10458,10418,4
10451,10412,4
10452,10425,4
10440,10425,4
10445,10419,4
10494,10485,4
1013,9665,4
9498,3220,4
4841,6263,4
9802,9413,4
7799,7220,4
3093,6372,4
7139,1321,4
7860,1917,4
10604,10674,4
8246,8036,4
3020,9903,4
4627,9159,4
10530,9709,4
2684,6453,4
8598,9766,4
2234,9282,4
855,9223,4
9363,3663,4
2937,7162,4
10756,10771,4
10767,10737,4
10742,10779,4
10710,10719,4
10786,10744,4
10798,10764,4
10701,10780,4
10774,10742,4
8704,3968,4
5723,3968,4
10814,10862,4
7718,186,4
10902,10982,4
10328,11041,4
11067,1027,4
11119,11135,4
11124,11176,4
11200,11139,4
11200,11108,4
11101,11169,4
11127,11188,4
11199,11129,4
11150,11199,4
11122,11180,4
11137,11165,4
11105,11126,4
11191,11178,4
11120,11199,4
11102,11115,4
11180,11119,4
11153,11119,4
11114,11191,4
11189,11190,4
11157,11136,4
11157,11120,4
6777,1246,4
5459,2581,4
3958,4467,4
2345,10770,4
10798,2945,4
4774,10703,4
5522,10727,4
11336,11329,4
11324,11332,4
8961,10440,4
10368,8735,4
8039,4716,4
8845,9581,4
611,7563,4
10576,10253,4
9757,3243,4
4881,10812,4
10985,8101,4
8101,2495,4
8445,7507,4
5055,9063,4
6013,8114,4
11683,11660,4
7511,1191,4
11736,11716,4
5636,9910,4
8295,5489,4
11003,8289,4
2000,4601,4
1992,8235,4
7801,2196,4
4514,5256,4
9280,5021,4
7418,9653,4
11546,7581,4
11895,1173,4
3554,5277,4
1064,4010,4
1064,1762,4
5132,5530,4
10017,210,4
1670,2532,4
1670,10017,4
3851,10083,4
7679,5016,4
6024,4217,4
6548,5530,4
7677,8266,4
10058,1283,4
888,3432,4
7809,241,4
10023,6053,4
371,10017,4
8424,1138,4
2174,2479,4
1378,1283,4
5031,7809,4
7076,10016,4
4269,1762,4
6053,4728,4
6053,2174,4
7579,557,4
4712,1149,4
768,5259,4
1300,3522,4
269,11466,4
11972,2423,4
11938,199,4
12031,12047,4
4789,10037,4
10037,8827,4
5770,1287,4
5056,6180,4
3976,11839,4
171,8121,4
10243,8721,4
2825,7859,4
10024,9495,4
999,5692,4
12110,12163,4
12127,12150,4
8595,11407,4
4802,942,4
4802,1024,4
6464,11817,4
8353,11874,4
10714,1056,4
8574,3322,4
10702,582,4
9280,11855,4
8163,11817,4
11791,4198,4
1041,9977,4
11729,12157,4
4584,9019,4
10125,5016,4
10015,5653,4
7983,9331,4
10022,1617,4
10328,1617,4
6111,4917,4
4275,11745,4
11798,10746,4
3755,3558,4
1020,9685,4
2146,4502,4
11753,11438,4
490,6475,4
490,12297,4
5575,5416,4
4204,1812,4
9957,9503,4
4529,1845,4
5963,10057,4
5671,7446,4
5336,6954,4
12437,12446,4
6116,9712,4
10352,855,4
10083,7859,4
8587,1449,4
1525,4876,4
2068,8521,4
10954,6475,4
848,6731,4
8818,7833,4
10461,2358,4
6246,4193,4
3569,7859,4
8679,12446,4
767,10778,4
360,7951,4
9712,5925,4
11767,11378,4
11730,3290,4
8704,9712,4
11729,1253,4
6953,5690,4
10640,9246,4
932,8280,4
11757,5295,4
5295,9542,4
5418,12088,4
2221,12173,4
12542,12503,4
10862,4514,4
4707,10179,4
2212,9721,4
9516,5043,4
11938,1843,4
4927,9544,4
611,10780,4
45,4927,4
6066,4272,4
6066,9544,4
4478,4551,4
7358,4551,4
10749,1555,4
12377,2684,4
5101,7845,4
7877,5958,4
10141,8358,4
1812,9523,4
796,10667,4
1537,3369,4
2271,9561,4
8025,1863,4
407,5303,4
2594,761,4
6899,9791,4
3466,8871,4
5072,1526,4
7469,4496,4
5879,6435,4
461,4293,4
9174,4502,4
12648,1113,4
7220,12841,4
7205,2214,4
13557,13579,4
11073,10398,4
4478,9355,4
4871,10357,4
13644,13647,4
13620,13683,4
4400,1568,4
8359,7913,4
5963,6146,4
11041,9875,4
11577,10554,4
13268,6874,4
3590,4772,4
13640,9696,4
13746,13771,4
7552,10439,4
13552,13258,4
12159,13215,4
12159,13549,4
13265,276,4
13848,13894,4
13846,13856,4
11613,4772,4
3431,8882,4
10264,2149,4
3907,12318,4
296,11695,4
8965,4882,4
8995,10601,4
456,741,4
11871,501,4
11871,7995,4
7853,6915,4
11683,5096,4
10760,9703,4
12516,9653,4
3663,3257,4
1064,3615,4
12389,12594,4
4021,11198,4
7902,10004,4
5355,4460,4
12712,3662,4
9599,13462,4
10507,5769,4
13462,4810,4
13970,2160,4
9217,1451,4
5661,1099,4
2778,8091,4
9601,4543,4
5251,13203,4
14069,14090,4
10045,2740,4
810,8960,4
7226,1925,4
12600,10685,4
13731,3065,4
3608,2158,4
13636,741,4
5332,7080,4
6307,1454,4
1342,9665,4
7288,1151,4
13822,4136,4
4136,7533,4
1972,1709,4
12947,14018,4
356,13264,4
9540,10196,4
12088,8102,4
8102,9355,4
4562,13753,4
919,12940,4
3128,1715,4
1947,9252,4
6939,12483,4
2610,7085,4
12787,10972,4
4370,9856,4
7967,7244,4
7244,7967,4
11211,2069,4
3897,6857,4
8383,3610,4
10205,1769,4
7721,6733,4
5201,7114,4
9992,7530,4
938,6575,4
2922,6575,4
3610,9576,4
4687,7165,4
5560,1774,4
5741,4118,4
311,1196,4
14626,14650,4
14703,14776,4
14770,14752,4
14787,14782,4
14796,14718,4
14782,14793,4
14744,14778,4
15167,15114,4
15112,10652,4
367,373,4
485,401,4
609,655,4
601,658,4
748,756,4
819,881,4
175,186,4
662,631,4
745,798,4
852,896,4
967,979,4
1066,1009,4
1072,355,4
1356,1303,4
1354,1315,4
1315,1347,4
1005,1220,4
1415,1456,4
1479,1405,4
1427,1442,4
374,792,4
724,355,4
758,313,4
704,368,4
324,752,4
771,324,4
1599,1524,4
1777,1774,4
1878,1853,4
1979,1922,4
1919,1998,4
1989,1973,4
1957,1946,4
1941,1956,4
1902,1997,4
2144,2110,4
2144,2145,4
2190,2114,4
2185,2144,4
2187,2115,4
2126,2162,4
2135,2188,4
2148,2168,4
2134,2120,4
2271,2268,4
2270,2217,4
2270,2289,4
2262,2208,4
2217,2286,4
2218,2270,4
2268,2271,4
2486,2475,4
2478,2406,4
2447,2404,4
2460,2410,4
2409,2411,4
72,165,4
177,2326,4
2538,2571,4
2669,2676,4
2781,2709,4
2960,2991,4
2978,2981,4
3021,3039,4
3076,3096,4
1273,435,4
3162,3157,4
665,3171,4
3421,3438,4
3410,3479,4
3423,3495,4
2667,1561,4
1542,1223,4
3594,3596,4
3594,3581,4
2181,620,4
3626,3601,4
368,3410,4
1053,3444,4
772,3477,4
3410,751,4
3794,3717,4
3875,3817,4
3871,3867,4
3988,3959,4
3913,3990,4
3955,3913,4
295,649,4
2152,3182,4
246,2183,4
2186,218,4
1808,1498,4
4171,4165,4
3104,2539,4
2510,3180,4
468,2546,4
2539,650,4
1645,2576,4
692,358,4
1220,405,4
1561,3901,4
3600,2233,4
4222,4230,4
4267,4247,4
4247,4267,4
4281,4291,4
4224,4253,4
4226,4203,4
4239,4201,4
4260,4277,4
3195,740,4
655,3447,4
1293,2600,4
4350,4358,4
4350,4386,4
1391,951,4
1314,2968,4
918,1320,4
331,3924,4
2570,3924,4
2667,1243,4
1576,2567,4
3791,848,4
4359,4073,4
3510,2255,4
2255,3510,4
3509,2222,4
4496,4415,4
3681,2315,4
3698,2315,4
3624,2441,4
3657,2430,4
4057,4376,4
4632,4667,4
4617,4630,4
4696,4655,4
4700,4645,4
1696,1422,4
2776,1444,4
435,1900,4
1484,2816,4
1914,3311,4
4758,4785,4
3689,165,4
2446,3689,4
2004,3643,4
171,1728,4
2601,409,4
3523,2062,4
3585,3655,4
3661,3525,4
1347,2935,4
2223,2334,4
3678,2977,4
1343,3540,4
58,1396,4
773,5112,4
831,3486,4
5435,5486,4
5468,5499,4
5421,5483,4
5467,5448,4
5481,5402,4
5481,5408,4
5451,5448,4
5443,5439,4
5356,2848,4
5564,5528,4
5459,930,4
5446,4052,4
5451,915,4
3690,3716,4
2435,2074,4
744,2911,4
4282,5098,4
5771,5782,4
5730,5791,4
5722,5741,4
5792,5789,4
5743,5724,4
5743,5706,4
5737,5744,4
5740,5717,4
5760,5792,4
5799,5704,4
5715,5754,4
1954,1846,4
3823,5417,4
2792,4911,4
3928,4404,4
3935,2220,4
1078,4957,4
3962,4402,4
3267,4177,4
670,2068,4
1070,624,4
2106,3587,4
1528,3919,4
374,402,4
374,1649,4
5913,5938,4
5961,5938,4
5926,5984,4
291,1994,4
6073,6068,4
6036,6059,4
2555,6,4
4455,688,4
1616,5996,4
2869,5741,4
5944,5726,4
2760,5797,4
4972,1337,4
2576,6095,4
6456,6488,4
3937,1598,4
1643,4430,4
6004,2560,4
1692,4346,4
2560,3920,4
3404,3920,4
4523,3572,4
1662,2509,4
1548,6092,4
1548,5467,4
1548,1651,4
4967,1643,4
4593,5422,4
4914,2544,4
4646,4069,4
4346,2509,4
6092,4346,4
3991,4988,4
3043,256,4
6478,3970,4
6763,6749,4
6720,6717,4
6860,6863,4
6819,6890,4
6807,6803,4
4295,3670,4
4554,1801,4
4551,1819,4
1819,4292,4
5053,4552,4
5053,5467,4
391,4205,4
5025,1046,4
631,5455,4
4914,3184,4
6956,6937,4
6993,6987,4
6950,6984,4
6947,6924,4
6529,3078,4
7026,7059,4
7061,7033,4
7379,7398,4
7384,7366,4
7443,7493,4
7413,7481,4
7560,7556,4
5951,613,4
2669,1612,4
1472,3512,4
5139,3560,4
7865,7864,4
7853,7859,4
4314,2260,4
53,652,4
8004,8010,4
7692,1037,4
4830,1282,4
6160,2725,4
5696,2725,4
2780,2645,4
8217,8231,4
8260,8248,4
1347,3512,4
8368,8394,4
1011,4636,4
2700,7778,4
7774,8328,4
7733,7381,4
8429,8411,4
1464,391,4
5393,1514,4
4217,5583,4
8501,8516,4
3367,6418,4
4899,5081,4
4663,659,4
605,2870,4
4150,1447,4
2786,4473,4
7608,1769,4
2462,2026,4
1554,7575,4
2437,896,4
3279,1504,4
3741,3413,4
2683,942,4
5964,6866,4
4373,6893,4
438,6814,4
2717,6836,4
5966,6864,4
5966,6874,4
5966,6063,4
6869,4942,4
6847,5788,4
6897,5720,4
3576,6827,4
6830,5724,4
4316,6830,4
4990,6870,4
4990,6869,4
6854,4990,4
5788,4607,4
2773,5798,4
6839,184,4
5491,184,4
4412,6839,4
1884,6829,4
5183,1538,4
624,7712,4
368,2569,4
5015,883,4
8609,8684,4
7346,8269,4
975,2926,4
8720,8793,4
3169,2868,4
4497,3330,4
8190,7606,4
625,1432,4
4468,3855,4
2326,5411,4
8883,8878,4
8995,8950,4
8955,8996,4
8973,8995,4
8969,8957,4
8989,8974,4
8911,8955,4
8957,8950,4
8949,8922,4
3101,2446,4
6774,1700,4
4586,3820,4
8986,7831,4
1747,4389,4
2928,1570,4
3140,1050,4
1169,3295,4
467,1752,4
4421,4072,4
8240,7883,4
8294,479,4
8692,1169,4
1938,2642,4
8257,6339,4
6396,8257,4
6590,8212,4
9009,9066,4
529,2234,4
3709,7837,4
1042,4135,4
1735,1042,4
757,1544,4
3979,2660,4
5764,4897,4
8727,5347,4
6707,7872,4
3330,6750,4
3330,6707,4
9035,8254,4
9096,5695,4
5777,5414,4
5766,6242,4
5766,1613,4
732,4395,4
5668,5787,4
1532,1250,4
249,7034,4
6259,6486,4
4031,7033,4
3445,707,4
3242,7451,4
9330,9332,4
9346,9364,4
9362,9314,4
9392,9394,4
3043,7246,4
1223,1430,4
5867,4384,4
5592,5867,4
9672,9613,4
9630,9650,4
9696,9634,4
9623,9636,4
9765,9737,4
7890,2482,4
1413,3432,4
3432,7909,4
9878,9816,4
9887,9838,4
1319,9243,4
9991,9929,4
6523,9028,4
4918,9072,4
9286,8892,4
603,7350,4
415,920,4
10024,10018,4
3755,9532,4
7661,3772,4
3466,9963,4
7242,6622,4
9619,3844,4
5672,4076,4
4852,3439,4
4329,5383,4
9664,187,4
9660,5096,4
9969,5869,4
7126,1675,4
3405,9769,4
6012,2653,4
82,1526,4
9626,2231,4
6892,1818,4
6622,1818,4
8884,8724,4
10150,3486,4
7600,6453,4
10315,10377,4
4000,2755,4
5303,7700,4
10046,8526,4
8093,9030,4
9769,9958,4
9983,8888,4
6813,10327,4
1641,10371,4
10325,4850,4
10377,4249,4
10356,6447,4
10483,10401,4
10476,10438,4
10408,10464,4
10433,10456,4
10492,10424,4
10470,10419,4
10440,10439,4
10434,10430,4
5812,9828,4
9441,8158,4
1917,8363,4
7139,10629,4
5007,3924,4
6588,7551,4
3025,9598,4
6084,3278,4
5396,7600,4
5396,8171,4
4941,8807,4
9282,8225,4
10731,10719,4
10767,10713,4
10788,10741,4
10706,10756,4
10764,10780,4
10712,10706,4
10705,10788,4
10779,10796,4
10900,10850,4
10896,10819,4
10658,694,4
11076,11053,4
9443,3429,4
163,5956,4
9294,9660,4
11169,11143,4
11128,11157,4
11118,11111,4
11161,11111,4
11178,11190,4
11129,11120,4
11103,11137,4
11148,11141,4
11164,11200,4
11158,11121,4
11145,11139,4
11115,11161,4
11137,11122,4
11139,11151,4
11109,11127,4
11180,11196,4
11114,11183,4
11117,11110,4
11126,11155,4
3573,6824,4
6256,4226,4
6824,3573,4
9752,2701,4
6777,9063,4
4359,1678,4
6783,5957,4
4650,9752,4
4453,8165,4
4467,9621,4
10788,6729,4
10731,8262,4
3618,10716,4
11368,11359,4
525,8961,4
10334,9111,4
3784,7979,4
1020,10746,4
8714,6529,4
9057,3112,4
3503,8024,4
11276,4130,4
4130,4650,4
6777,3245,4
11508,11510,4
7998,5669,4
11680,11662,4
8511,1024,4
9251,9962,4
10431,8149,4
4554,7713,4
4514,8511,4
2185,7801,4
5798,2221,4
3959,10420,4
9688,1733,4
2033,7026,4
10523,9405,4
3486,11359,4
3486,10334,4
7448,2261,4
7138,2002,4
7138,9287,4
7711,218,4
7240,7094,4
7008,7995,4
7094,6706,4
3298,1253,4
11895,5071,4
9524,2588,4
3416,9376,4
9380,3416,4
7825,6165,4
7336,3322,4
5456,5594,4
10016,4318,4
10016,6024,4
863,2108,4
4336,614,4
8912,7677,4
400,7706,4
6024,2174,4
8424,10037,4
1378,7677,4
7076,4188,4
10037,1283,4
3399,6804,4
5259,768,4
12078,12032,4
335,628,4
857,7902,4
7983,7510,4
5408,2953,4
6827,4293,4
8299,8363,4
5096,75,4
8721,2825,4
3663,10175,4
7859,9177,4
11221,4917,4
11221,10022,4
9369,11400,4
9828,6541,4
1164,11957,4
7801,8445,4
1246,5873,4
8197,6807,4
10465,1631,4
11883,5021,4
11855,8644,4
8574,4070,4
10719,8406,4
7560,11898,4
10173,1351,4
10837,10186,4
12272,12271,4
7364,8299,4
4056,10125,4
3191,8330,4
5231,7693,4
1860,5653,4
2458,10089,4
335,3963,4
7881,10460,4
9359,8653,4
3894,4502,4
9294,10009,4
3534,8539,4
3296,3538,4
3913,4179,4
1431,9501,4
2758,6570,4
12427,12454,4
1383,6987,4
3581,9522,4
5043,8785,4
2681,1057,4
6032,5997,4
1562,2408,4
8545,8922,4
12371,10354,4
1429,4204,4
1867,8644,4
1563,5711,4
10731,7833,4
4287,5375,4
4193,9600,4
5628,11381,4
767,8030,4
9324,4978,4
9324,11243,4
9992,7068,4
9798,11239,4
4004,7403,4
11782,7585,4
9712,9114,4
12047,11729,4
12035,9427,4
8704,5925,4
10463,3361,4
264,6865,4
1449,6953,4
12018,10989,4
11324,7862,4
12088,12144,4
12578,12516,4
12516,12582,4
23,10465,4
11687,953,4
11308,3631,4
1812,4529,4
10597,10238,4
1739,6743,4
10780,5955,4
2941,6066,4
1323,3665,4
8339,3889,4
1410,6458,4
8234,7526,4
1029,7068,4
10440,5101,4
12392,9824,4
10350,1703,4
12615,12695,4
12358,12512,4
1563,8871,4
1982,3071,4
12747,12797,4
12797,12789,4
3542,5044,4
6043,4533,4
3369,1537,4
12826,12841,4
2767,9596,4
10786,4930,4
8944,10786,4
407,1863,4
10809,11225,4
5526,9600,4
12063,6465,4
11098,11280,4
11812,9714,4
2518,10406,4
3608,5010,4
10572,11290,4
6432,3563,4
2511,932,4
12810,2767,4
8375,7565,4
11239,12298,4
1637,3524,4
8320,6863,4
1281,4957,4
12648,4953,4
7200,8671,4
2043,12273,4
13407,13416,4
13541,13586,4
12614,6226,4
13440,12667,4
12430,1184,4
13658,13621,4
3847,5470,4
2810,4496,4
2160,2810,4
4475,8375,4
4082,2604,4
11530,4827,4
10507,13654,4
13754,13732,4
6905,9725,4
4410,9505,4
2243,2125,4
2689,1198,4
11371,6074,4
13833,13885,4
13878,13862,4
13862,13868,4
13866,13817,4
6960,5765,4
13900,5430,4
13897,3334,4
1225,6731,4
8581,7547,4
10154,6146,4
10653,5610,4
3615,12586,4
